A15	21	N	NS	5250	Καβσεηλ	καβσεηλ	καβσεηλ	Καβσεηλ	Kabsehl				*KABSEHL	*KABSEHL
15	38	N	NS	5250	Ιεχθαηλ	ιεχθαηλ	ιεχθαηλ	Ιεχθαηλ	Iexqahl				*IEXQAHL	*IEXQAHL
15	39	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	39	N	NS	5250	Λαχις	λαχις	λαχις	Λαχις	Laxij				*LAXIS	*LAXIS
15	39	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	39	N	NS	5250	Βαζκαθ	βαζκαθ	βαζκαθ	Βαζκαθ	Bazkaq				*BAZKAQ	*BAZKAQ
15	39	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	39	N	NS	5250	Αγλων	αγλων	αγλων	Αγλων	Aglwn				*AGLWN	*AGLWN
15	40	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	40	N	NS	5250	Χαββα	χαββα	χαββα	Χαββα	Xabba				*XABBA	*XABBA
15	40	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	40	N	NS	5250	Λαμας	λαμας	λαμας	Λαμας	Lamaj				*LAMAS	*LAMAS
15	40	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	40	N	NS	5250	Χαθλως	χαθλως	χαθλως	Χαθλως	Xaqlwj				*XAQLWS	*XAQLWS
15	41	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	41	N	NS	5250	Γαδηρωθ	γαδηρωθ	γαδηρωθ	Γαδηρωθ	Gadhrwq				*GADHRWQ	*GADHRWQ
15	41	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	41	N	NS	5250	Βηθδαγων	βηθδαγων	βηθδαγων	Βηθδαγων	Bhqdagwn				*BHQDAGWN	*BHQDAGWN
15	41	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	41	N	NS	5250	Νωμα	νωμα	νωμα	Νωμα	Nwma				*NWMA	*NWMA
15	41	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	41	N	NS	5250	Μακηδα	μακηδα	μακηδα	Μακηδα	Makhda			,	*MAKHDA	*MAKHDA
15	41	N3I	NPF	13954	πόλεις	πολεις	πολεις	πόλις	po/lij				PO/LEIS	PO/LIS
15	41	M		7	δεκαὲξ	δεκαεξ	δεκαεξ	δεκαέξ	dekae/c				DEKAE\C	DE/KA+E(/C
15	41	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	41	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	41	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw/mh				KW=MAI	KW/MH
15	41	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j			·	AU)TW=N	AU)TO/S
15	42	N	NS	5250	Λεβνα	λεβνα	λεβνα	Λεβνα	Lebna				*LEBNA	*LEBNA
15	42	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	42	N	NS	5250	Αθερ	αθερ	αθερ	Αθερ	Aqer				*AQER	*AQER
15	43	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	43	N	NS	5250	Ιεφθα	ιεφθα	ιεφθα	Ιεφθα	Iefqa				*IEFQA	*IEFQA
15	43	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	43	N	NS	5250	Ασεννα	ασεννα	ασεννα	Ασεννα	Asenna				*ASENNA	*ASENNA
15	43	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	43	N	NS	5250	Νεσιβ	νεσιβ	νεσιβ	Νεσιβ	Nesib				*NESIB	*NESIB
15	44	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	44	N	NS	5250	Κειλα	κειλα	κειλα	Κεϊλα	Kei:la				*KEI+LA	*KEI+LA
15	44	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	44	N	NS	5250	Αχζιβ	αχζιβ	αχζιβ	Αχζιβ	Axzib				*AXZIB	*AXZIB
15	44	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	44	N	NS	5250	Μαρησα	μαρησα	μαρησα	Μαρησα	Marhsa				*MARHSA	*MARHSA
15	44	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	44	N	NSF	13442	Εδωμ	εδωμ	εδωμ	Εδωμ	Edwm			,	*EDWM	*EDWM
15	44	N3I	NPF	13954	πόλεις	πολεις	πολεις	πόλις	po/lij				PO/LEIS	PO/LIS
15	44	M		7	ἐννέα	ἐννεα	εννεα	ἐννέα	e)nne/a				E)NNE/A	E)NNE/A
15	44	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	44	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	44	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw/mh				KW=MAI	KW/MH
15	44	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j			·	AU)TW=N	AU)TO/S
15	45	N	NS	5250	Ακκαρων	ακκαρων	ακκαρων	Ακκαρων	Akkarwn				*AKKARWN	*AKKARWN
15	45	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	45	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	45	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw/mh				KW=MAI	KW/MH
15	45	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
15	45	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	45	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	45	N3I	NPF	13954	ἐπαύλεις	ἐπαυλεις	επαυλεις	ἔπαυλις	e)/paulij				E)PAU/LEIS	E)/PAULIS
15	45	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j			·	AU)TH=S	AU)TO/S
15	46	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	46	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
15	46	N	GS	5442	Ακκαρων	ακκαρων	ακκαρων	Ακκαρων	Akkarwn				*AKKARWN	*AKKARWN
15	46	N	NS	5250	Ιεμναι	ιεμναι	ιεμναι	Ιεμναι	Iemnai				*IEMNAI	*IEMNAI
15	46	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	46	A1S	NPF	13955	πᾶσαι	πασαι	πασαι	πᾶς	pa=j			,	PA=SAI	PA=S
15	46	A1	NPF	13955	ὅσαι	ὁσαι	οσαι	ὅσος	o(/soj				O(/SAI	O(/SOS
15	46	V9	PAI3P	894081	εἰσὶν	εἰσιν	εισιν	εἰμί	ei)mi/				EI)SI\N	EI)MI/
15	46	D		9	πλησίον	πλησιον	πλησιον	πλησίον	plhsi/on				PLHSI/ON	PLHSI/ON
15	46	N	GS	5442	Ασδωδ	ασδωδ	ασδωδ	Ασδωδ	Asdwd			,	*ASDWD	*ASDWD
15	46	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	46	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	46	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw/mh				KW=MAI	KW/MH
15	47	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
15	47	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	47	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	47	N3I	NPF	13954	ἐπαύλεις	ἐπαυλεις	επαυλεις	ἔπαυλις	e)/paulij				E)PAU/LEIS	E)/PAULIS
15	47	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j			·	AU)TH=S	AU)TO/S
15	47	N1A	NSF	13442	Γάζα	γαζα	γαζα	Γάζα	Ga/za				*GA/ZA	*GA/ZA
15	47	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	47	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	47	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw/mh				KW=MAI	KW/MH
15	47	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
15	47	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	47	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	47	N3I	NPF	13954	ἐπαύλεις	ἐπαυλεις	επαυλεις	ἔπαυλις	e)/paulij				E)PAU/LEIS	E)/PAULIS
15	47	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
15	47	P		8	ἕως	ἑως	εως	ἕως	e(/wj				E(/WS	E(/WS
15	47	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
15	47	N2	GSM	9538	χειμάρρου	χειμαρρου	χειμαρρου	χειμάρρους	xeima/rrouj				XEIMA/RROU	XEIMA/RROUS
15	47	N2	GSF	13634	Αἰγύπτου	αἰγυπτου	αιγυπτου	Αἴγυπτος	Ai)/guptoj			·	*AI)GU/PTOU	*AI)/GUPTOS
15	47	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	47	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
15	47	N1S	NSF	13442	θάλασσα	θαλασσα	θαλασσα	θάλασσα	qa/lassa				QA/LASSA	QA/LASSA
15	47	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
15	47	A1	NSF	13443	μεγάλη	μεγαλη	μεγαλη	μέγας	me/gaj				MEGA/LH	ME/GAS
15	47	V1	PAI3S	631937	διορίζει	διοριζει	διοριζει	διορίζω	diori/zw			.	DIORI/ZEI	O(RI/ZW          DIA
15	48	C		4	Καὶ	και	και	καί	kai/				KAI\	KAI/
15	48	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
15	48	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
15	48	N1	DSF	13698	ὀρεινῇ	ὀρεινη	ορεινη	ὀρεινός	o)reino/j			·	O)REINH=|	O)REINH/
15	48	N	NS	5250	Σαφιρ	σαφιρ	σαφιρ	Σαφιρ	Safir				*SAFIR	*SAFIR
15	48	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	48	N	NS	5250	Ιεθερ	ιεθερ	ιεθερ	Ιεθερ	Ieqer				*IEQER	*IEQER
15	48	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	48	N	NS	5250	Σωχω	σωχω	σωχω	Σωχω	Swxw				*SWXW	*SWXW
15	49	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	49	N	NS	5250	Ρεννα	ρεννα	ρεννα	Ρεννα	Renna				*RENNA	*RENNA
15	49	N3I	NSF	13442	πόλις	πολις	πολις	πόλις	po/lij				PO/LIS	PO/LIS
15	49	N3M	GPN	18242	γραμμάτων	γραμματων	γραμματων	γράμμα	gra/mma				GRAMMA/TWN	GRA/MMA
15	49	RD	NSF	11	αὕτη	αὑτη	αυτη	οὗτος	ou(=toj	[			AU(/TH	OU(=TOS
15	49	V9	PAI3S	631937	ἐστὶν	ἐστιν	εστιν	εἰμί	ei)mi/				E)STI\N	EI)MI/
15	49	N	NS	5250	Δαβιρ	δαβιρ	δαβιρ	Δαβιρ	Dabir		]		*DABIR	*DABIR
15	50	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
